# Selection : patch(inlet)
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.122313      	-9.690386e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122505      	-9.493419e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122697      	-8.988335e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122884      	-8.475582e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123072      	-7.853495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123259      	-7.321448e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123446      	-6.691054e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123633      	-6.204279e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123826      	-5.791893e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124019      	-5.633443e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124212      	-5.570453e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124412      	-5.672693e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124611      	-5.692233e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124811      	-5.710478e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12501       	-5.683317e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12521       	-5.491423e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12541       	-5.131810e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125609      	-4.819250e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1258        	-4.364650e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125991      	-4.051480e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126182      	-3.740505e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126373      	-3.520576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126564      	-3.403983e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126755      	-3.397234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.126946      	-3.319756e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127136      	-3.113839e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127327      	-2.798292e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127518      	-2.263080e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.127709      	-1.735069e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1279        	-1.137906e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128091      	-5.782806e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128282      	4.807901e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128473      	4.954169e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128664      	8.367206e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.128855      	1.011983e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129045      	1.172112e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129236      	1.032048e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129427      	1.151079e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129618      	1.158573e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.129809      	1.335144e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13          	1.230912e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1302        	1.205673e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1304        	1.196072e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1306        	1.227431e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.130804      	1.013421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131009      	9.124158e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131213      	2.777981e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131413      	-1.542576e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131612      	-8.204347e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.131812      	-1.296464e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132012      	-2.045074e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132212      	-2.421201e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132411      	-3.078238e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132616      	-3.494284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.132821      	-3.966996e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133027      	-4.304557e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133232      	-4.767364e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133437      	-5.124272e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133642      	-5.490497e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.133847      	-5.802953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134052      	-5.976922e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134257      	-6.041345e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134462      	-5.974458e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134667      	-5.930137e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.134872      	-5.515380e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135078      	-5.465944e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135283      	-5.088186e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135488      	-5.178719e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135693      	-4.882536e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.135898      	-5.127363e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136103      	-4.920569e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136308      	-5.044976e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136513      	-4.916323e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136718      	-4.833525e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.136923      	-4.729958e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137129      	-4.601484e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137334      	-4.477147e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137539      	-4.463116e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137744      	-4.366373e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.137949      	-4.394057e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138154      	-4.349285e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138359      	-4.227665e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138564      	-4.165686e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138769      	-4.025501e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.138974      	-3.864015e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.13918       	-3.589746e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139344      	-3.402797e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139508      	-3.108787e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139672      	-3.054133e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.139836      	-2.777056e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14          	-2.753393e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140196      	-2.644977e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140396      	-2.490132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140596      	-2.404304e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140796      	-2.326877e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.140996      	-2.147343e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141196      	-2.144168e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141397      	-1.913916e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141597      	-1.953356e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141797      	-1.753520e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141997      	-1.857393e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142197      	-1.809779e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142397      	-1.737337e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142597      	-2.009071e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142797      	-1.972535e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142997      	-2.099546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143197      	-2.288785e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143397      	-2.428169e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143597      	-2.654190e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143798      	-2.995892e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143998      	-3.297329e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144198      	-3.614824e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144398      	-4.174452e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144598      	-4.647218e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144798      	-5.281388e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144991      	-5.767144e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145176      	-6.535444e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145362      	-7.124785e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14554       	-7.785590e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145712      	-8.244792e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145883      	-8.796461e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146055      	-9.261549e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146219      	-9.580904e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146383      	-9.985820e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146548      	-9.911113e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146705      	-1.016369e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146862      	-1.004769e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147019      	-9.943651e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147168      	-9.875072e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147317      	-9.547765e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147466      	-9.273368e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147615      	-9.172971e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147755      	-8.654061e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147895      	-8.556057e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148036      	-8.212949e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148176      	-7.906144e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148316      	-7.428551e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148457      	-7.237960e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148597      	-6.583500e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148737      	-6.373665e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148878      	-5.816334e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149018      	-5.249426e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149158      	-4.769761e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149298      	-4.174878e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149439      	-3.499112e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149579      	-2.981735e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149719      	-2.139132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14986       	-1.342942e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15          	-3.182612e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150152      	4.785647e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150303      	1.742903e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150455      	2.583210e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150609      	3.883333e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150762      	4.925427e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150919      	6.342955e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151076      	7.329829e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151232      	8.625241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151392      	9.686127e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151551      	1.095052e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151713      	1.216382e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151876      	1.344841e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152038      	1.449319e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152204      	1.553295e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15237       	1.635813e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152536      	1.714102e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152706      	1.776924e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152875      	1.850996e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153045      	1.887988e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153219      	1.914537e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153393      	1.895286e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153567      	1.870646e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15374       	1.835566e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153914      	1.819909e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154093      	1.724807e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154272      	1.646862e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154451      	1.512235e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15463       	1.434660e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154809      	1.290810e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154988      	1.185810e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155167      	1.032366e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155346      	9.144462e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155525      	7.643280e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155712      	6.380471e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155898      	4.920776e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156085      	3.691725e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156271      	2.258502e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156457      	1.113225e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156644      	-1.662336e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15683       	-1.354057e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157017      	-2.436309e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157203      	-3.697157e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15739       	-4.793753e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157576      	-5.932192e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157763      	-6.943683e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157949      	-7.948962e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158136      	-8.678856e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158322      	-9.314637e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158508      	-9.650866e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158695      	-9.908371e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158881      	-9.952763e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159068      	-9.912831e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159254      	-9.839170e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159441      	-9.604589e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159627      	-9.410884e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159814      	-9.164780e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16          	-9.101016e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160196      	-9.361398e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160396      	-9.488510e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160596      	-9.793358e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160796      	-9.930670e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160992      	-1.002687e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161188      	-9.992898e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161384      	-9.828502e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161575      	-9.483584e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161767      	-9.277532e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161958      	-8.899439e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16215       	-8.670053e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162341      	-8.295285e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162533      	-8.270044e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162729      	-8.247636e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162926      	-8.393340e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163122      	-8.613416e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163324      	-8.808096e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163527      	-8.838274e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163729      	-8.825998e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163931      	-8.647243e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164134      	-8.550819e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164329      	-8.203859e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164525      	-7.911570e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16472       	-7.700081e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164916      	-7.535865e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165111      	-7.539976e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165307      	-7.487580e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165502      	-7.664635e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165698      	-7.679356e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165894      	-7.648593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166089      	-7.423593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166285      	-7.192750e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16648       	-6.825335e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166665      	-6.403486e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166851      	-6.057864e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167036      	-5.733250e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167221      	-5.477731e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167406      	-5.297711e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167592      	-5.243818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167777      	-5.140575e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167962      	-5.039266e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168147      	-4.839079e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168333      	-4.475321e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168518      	-4.080842e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168703      	-3.559306e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168888      	-2.952424e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169074      	-2.463383e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169259      	-1.723782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169444      	-1.320133e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169629      	-6.002304e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169815      	-3.940814e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17          	7.934932e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170204      	3.266363e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170404      	7.049899e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170604      	8.312801e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170804      	1.142264e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171008      	1.392026e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171213      	1.515618e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171417      	1.804037e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171621      	1.543486e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171826      	1.643996e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17203       	1.116417e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172234      	9.384983e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172439      	2.999813e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172643      	-2.794667e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172847      	-5.313222e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173052      	-8.810271e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173256      	-1.115825e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173461      	-1.528474e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173665      	-1.575827e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173869      	-1.965156e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174074      	-2.136167e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174278      	-2.483808e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174482      	-2.526586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174687      	-2.891399e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174891      	-2.928288e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175095      	-3.001622e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1753        	-3.022581e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175504      	-3.099075e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175708      	-2.942793e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175913      	-2.891978e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176117      	-2.969273e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176322      	-3.060805e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176526      	-3.033866e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17673       	-3.160697e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176935      	-3.169552e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177139      	-3.294568e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177343      	-3.292813e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177548      	-3.221469e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177752      	-3.079759e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177956      	-3.072738e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178161      	-2.926553e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178365      	-2.835548e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178569      	-2.748639e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178774      	-2.677516e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178978      	-2.640203e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179183      	-2.654064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179387      	-2.567904e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179591      	-2.528399e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179796      	-2.480369e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18          	-2.364897e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180204      	-2.364927e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180408      	-2.262884e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180612      	-2.285716e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180816      	-2.193828e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18102       	-2.357283e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181224      	-2.364708e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181429      	-2.552185e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181633      	-2.514195e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181837      	-2.852326e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182041      	-2.836038e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182245      	-3.274624e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182449      	-3.340186e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182653      	-3.975953e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182857      	-4.005142e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183061      	-4.801216e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183265      	-5.011652e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183469      	-5.780028e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183673      	-6.117554e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183871      	-6.891487e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184063      	-7.352766e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184248      	-8.151580e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184434      	-8.510586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184613      	-9.210176e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184787      	-9.454522e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184961      	-1.010160e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185129      	-1.027286e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185297      	-1.059714e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185459      	-1.060481e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185621      	-1.070907e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185783      	-1.048907e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18594       	-1.048745e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186096      	-1.010879e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186246      	-9.740914e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186396      	-9.444118e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
